Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,Price_Euro Stoxx 50,Change %_Euro Stoxx 50,a1_Euro Stoxx 50,動能差input_Euro Stoxx 50,Price_S&P Midcap 400,Change %_S&P Midcap 400,local risk covarience_S&P Midcap 400,向量寬度_S&P Midcap 400,Price_US Dollar Index Futures,Change %_US Dollar Index Futures,Price_USD_JPY,Change %_USD_JPY,label1,label2,label3
"May 15, 2012",1330.66,-0.005699999999999999,0.07910539804589733,-0.30547991994815,0.10848665792330557,-2.659630424375988,0.3371100679307199,-0.009100255582747215,0.18340753810746752,-0.0417802433494361,0.03267998776668889,1.77,0.0006,2178.67,-0.0106,0.6107671193893522,-6.459634642021911,948.98,-0.0044,-0.5757851286945749,0.0025334545662561297,81.38,0.0078000000000000005,80.19,0.0036,0.13849495477606683,0.03955251642706467,0.03306536372715384
"May 16, 2012",1324.8,-0.0044,0.07743929235213773,-0.21825364123389476,0.10856227754272227,-2.161988153336624,0.32740847101801374,-0.1641655814116791,0.21220987858764076,0.6085913212010343,-0.7727569026127135,1.759,-0.0062,2175.34,-0.0015,0.6090082469866779,3.826145492433625,940.9,-0.0085,-5.000391722211262,0.04250332963879573,81.52,0.0017000000000000001,80.31,0.0015,0.2762115548807138,0.0625586639435168,0.058057227327531505
"May 17, 2012",1304.86,-0.0151,0.07913884002182406,0.5036937349226046,0.11728771506540256,-1.3453066497393407,0.14109788031370651,-1.6451836805534534,0.22188341936507072,0.7924372346191237,-2.437620915172577,1.69,-0.0392,2146.91,-0.0131,0.6077851423674024,2.6258955381686064,915.99,-0.0265,-110.8724658565573,2.9381203451987683,81.54,0.0002,79.35,-0.012,0.7093911271022988,0.07188189463262176,0.07635889126918247
"May 18, 2012",1295.22,-0.0074,0.06914619295376905,-1.7652280056691387,0.11751117886352189,-1.1962381541564548,0.06819083220911845,-1.3529515672456558,0.2296971713037344,0.9235757540821282,-2.276527321327784,1.723,0.0195,2144.69,-0.001,0.6039194475658487,8.290716983944321,905.28,-0.011699999999999999,8.027057926828993,-0.09391657774389921,81.42,-0.0015,79.03,-0.004,1.1380680412975464,0.09079563849206614,0.08321289213176505
"May 21, 2012",1315.99,0.016,0.18367635667118362,1.7822724666031289,0.13367992133608156,-0.040456010293152905,0.7657712680471516,1.6146147474251984,0.22657539560185333,0.8213160810253359,0.7932986663998625,1.743,0.0116,2150.16,0.0026,0.6120428247200209,-17.46656062181478,925.63,0.0225,-9.399177345500798,-0.21148149027376795,81.23,-0.0023,79.31,0.0034999999999999996,0.39798434691855483,-0.04444519048018358,0.041529950182037395
"May 22, 2012",1316.63,0.0005,0.1838888903658942,1.0950198099288486,0.13238944344940048,-0.1210708541187436,0.9456537959909355,1.2790264117055699,0.22664139477035508,0.7954176734542305,0.4836087382513393,1.777,0.0195,2192.85,0.0199,0.6004195453405387,25.488108187297712,927.48,0.002,0.3877698813169152,0.0007755397626338304,81.65,0.0052,79.98,0.0084,-0.2522561614448848,-0.05232267620867939,0.012908299684252805
"May 23, 2012",1318.86,0.0017000000000000001,0.1841395014656004,0.7329869598864718,0.1199125260126595,-0.9008880978500245,0.9559860466594633,0.8709420349679611,0.22791538254515364,0.8095706701052864,0.06137136486267469,1.733,-0.0248,2134.05,-0.0268,0.6180080129331552,-37.53466926602323,933.32,0.0063,0.8871244958671899,0.005588884323963296,82.23,0.0070999999999999995,79.47,-0.0064,-0.8868935613217943,-0.06048290549485219,-0.016341360324906323
"May 24, 2012",1320.68,0.0014000000000000002,0.1342527318157804,-0.3315984424240124,0.11585617808300037,-1.0693448031579582,0.8027293223097705,0.25881452186948944,0.22929181784793795,0.8386965242858903,-0.5798820024164009,1.783,0.028900000000000002,2156.52,0.0105,0.6124125906553151,12.066640050607703,936.08,0.003,0.9354575217108629,0.002806372565132589,82.49,0.0032,79.57,0.0013,-1.0740762987588321,0.005570949525787905,-0.011197053312877514
"May 25, 2012",1317.82,-0.0022,0.11375167691071571,-1.3747166047047452,0.11421203411568327,-1.0706778643745705,0.5333797300534485,-1.557679340323586,0.22913363292753686,0.8459246196656874,-2.4036039599892733,1.746,-0.0208,2161.87,0.0025,0.6095741187027898,6.136407360005933,934.56,-0.0016,-4.47377732123506,0.007158043713976096,82.52,0.0004,79.68,0.0014000000000000002,-0.47918969615542145,0.04703165875358119,0.0008415042184617139
"May 30, 2012",1313.32,-0.0143,0.14556413019696804,0.3635249587864901,0.127782419102077,0.009077380851804711,0.611264846925149,-0.6840494628233111,0.21080096101283496,0.5083760123567276,-1.1924254751800387,1.619,-0.0738,2116.18,-0.0204,0.6206088328970125,-8.11817452124933,927.95,-0.0194,-3.221736930129512,0.06250169644451253,83.09,0.0062,79.09,-0.0054,0.48694219245735787,0.06319030623872982,0.07718822227848304
"May 31, 2012",1310.33,-0.0023,0.14459141053326735,0.7614216365173022,0.12780234616082142,0.08074370756620311,0.43645972548683,-1.2671373480369463,0.2001979395254081,0.2779100292399635,-1.5450473772769098,1.563,-0.0346,2118.94,0.0013,0.6183893833709307,4.702880378795726,925.63,-0.0025,-5.20892797338144,0.013022319933453602,83.13,0.0005,78.36,-0.0092,0.9604988755080142,0.089388406028766,0.11032322059128513
"Jun 01, 2012",1278.04,-0.0246,0.2150881586698809,1.5079804745726897,0.1479187828363571,1.6129340322601131,0.792309023594226,1.2268990371072426,0.20576966799573762,0.39365479188916397,0.8332442452180786,1.459,-0.0665,2068.66,-0.023700000000000002,0.6178105633598562,1.1973818041094546,896.17,-0.0318,17.046822868429366,-0.5420889672160539,82.97,-0.0019,78.02,-0.0043,0.6575931389724016,0.005837427834220921,0.08110190516253352
"Jun 04, 2012",1278.18,0.0001,0.21854994852435874,1.002332216744128,0.14167909922742533,1.2899493308283954,0.914882845171192,1.212025899615538,0.1881217373805793,-0.04212356773517623,1.2541494673507143,1.524,0.0446,2078.96,0.005,0.6148170238965637,6.223448802606526,891.32,-0.0054,1.450914410377901,-0.007834937816040666,82.66,-0.0037,78.34,0.0040999999999999995,0.056858154282514936,-0.0002531618689427251,0.057513450991119125
"Jun 05, 2012",1285.5,0.005699999999999999,0.19390436818184334,0.28507668978590434,0.14477477426388133,1.6250300426868727,0.5771623875089299,-0.47458994700471596,0.18169135953211304,-0.24166686334934945,-0.23292308365536651,1.573,0.0322,2087.31,0.004,0.6158644379608204,-2.186277850463739,902.67,0.0127,4.1699779542911255,0.05295872001949729,82.91,0.003,78.77,0.0055000000000000005,0.26512660614042827,0.02788270947694388,0.03824747443752324
"Jun 06, 2012",1315.13,0.023,0.2716382962691377,1.3699678232908306,0.17175415968302182,2.880100506199121,0.7286669881025624,0.20757284330122733,0.24150610432748756,1.0930958055336601,-0.8855229622324328,1.661,0.0559,2137.73,0.0242,0.6151993001922601,1.4218849619844605,922.49,0.022000000000000002,-3.3395496233839634,-0.0734700917144472,82.38,-0.0064,79.23,0.0058,0.051171510242823764,-0.0720249456007675,-0.009141085767327639
"Jun 07, 2012",1314.99,-0.0001,0.27071831116494477,1.0423688715145962,0.17083173993266285,2.293734448157346,0.5595001323530863,-1.0374333157885727,0.2847557343935818,1.9791818935538477,-3.0166152093424206,1.644,-0.0102,2143.08,0.0025,0.613598185788678,3.431316256028822,918.06,-0.0048,1.4674555282032344,-0.007043786535375525,82.11,-0.0033,79.64,0.0052,-0.14027895030039486,-0.08965643257498052,-0.05291793797206909
"Jun 08, 2012",1325.66,0.008100000000000001,0.14981700838022316,-1.3657492490952168,0.1736732867378161,2.037221141468597,0.8265160559619293,0.680454869666933,0.3240358842849256,2.575353947609175,-1.8948990779422419,1.632,-0.0073,2143.9,0.0004,0.6183404076682681,-10.16684948765328,925.98,0.0086,1.5692088382038536,0.01349519600855314,82.56,0.0055000000000000005,79.49,-0.0019,-0.42446015473562293,0.03791452246044402,-0.03319405566343464
"Jun 11, 2012",1308.93,-0.0126,0.20540594928092967,-0.24532871539470275,0.17826376318017578,1.9126969048627827,0.8341286056806404,0.9780562161052285,0.35846539335187827,2.711936951092578,-1.7338807349873497,1.586,-0.0282,2137.7,-0.0029,0.6123076203396174,12.896289472456601,907.24,-0.0202,170.51574004664798,-3.444417948942289,82.55,-0.0001,79.42,-0.0009,-0.6474926626987519,-0.03303047972534126,-0.04592131709982761
"Jun 12, 2012",1324.18,0.011699999999999999,0.21135582319869936,-0.20421810298128415,0.18052257826420992,1.73464946113929,0.8108538301236237,0.5101305962751322,0.3902086996034147,2.659770711307335,-2.1496401150322026,1.664,0.0492,2143.38,0.0027,0.6177999234853362,-11.77209271647098,916.84,0.0106,-8.633131189739178,-0.09151119061123529,82.45,-0.0012,79.54,0.0015,-1.0076527985257484,-0.05657127841367629,-0.06700253287376415
"Jun 13, 2012",1314.88,-0.006999999999999999,0.16076966131705273,-0.8092495354330552,0.1810802244426774,1.5602827259042522,0.761970721227573,0.029419669937743476,0.4025605754518679,2.3150187026519626,-2.2855990327142193,1.599,-0.0391,2143.5,0.0001,0.6134266386750642,9.374135990818104,903.95,-0.0141,3.000374141410696,-0.04230527539389081,82.06,-0.004699999999999999,79.41,-0.0016,-0.6791664161952504,-0.019602680219044377,-0.05844636957036187
"Jun 14, 2012",1329.1,0.0108,0.1779609507729149,-0.11500727205171771,0.1847776601329566,1.5251875222063387,0.428022525416597,-1.764981586256292,0.41064406200293546,2.028731248469445,-3.793712834725737,1.642,0.0269,2148.21,0.0022,0.6187011511909916,-11.33076053184027,910.78,0.0076,-8.783549736018028,-0.06675497799373702,81.99,-0.0009,79.39,-0.0003,0.1027807147760724,-0.03029565733783482,-0.03339658515488417
"Jun 15, 2012",1342.84,0.0103,0.18316526963373772,-0.2206058670270762,0.1787352752860466,1.166360144198465,0.3285821470944164,-1.2868953199495168,0.4129229099107421,1.7686253911920933,-3.05552071114161,1.586,-0.0341,2181.23,0.0154,0.6156342980795239,6.6895120123265315,920.26,0.0104,-2.21236904444628,-0.023008638062241307,81.61,-0.0046,78.72,-0.0084,0.991297222909636,-0.03185592794563072,-0.03642218915256018
"Jun 18, 2012",1344.78,0.0014000000000000002,0.12862564285553577,-1.4354185745514434,0.17562935044246453,0.9494195709995605,0.4838358513788254,-0.37107600722072664,0.406755811218863,1.492200828059242,-1.8632768352799687,1.574,-0.0076,2155.64,-0.011699999999999999,0.6238425711157708,-17.69408168785526,928.02,0.0084,2.851752476598981,0.023954720803431438,81.85,0.0029,79.12,0.0051,1.561890602119791,0.04180960369437389,-0.001940223005678754
"Jun 19, 2012",1357.98,0.0098,0.12340119934587282,-1.1369666408856536,0.17034329579132998,0.6719860392944609,0.4381792271928694,-0.3059495395800022,0.4065080885077626,1.328669582286648,-1.6346191218666504,1.62,0.0292,2198.01,0.0197,0.6178224848840541,13.23220973817547,938.05,0.0108,-3.3553554222549495,-0.03623783856035346,81.59,-0.0032,78.94,-0.0023,1.8761374722515471,0.0635743750165427,0.03219102957739245
"Jun 20, 2012",1355.69,-0.0017000000000000001,0.09268184288197902,-1.2580426419901718,0.17071460116999798,0.6164927388163424,0.6118057387908937,1.4936984082267493,0.4033176450440803,1.163592477557669,0.33010593066908034,1.65,0.018500000000000003,2207.49,0.0043,0.6141318873471682,8.14695715670041,936.55,-0.0016,-0.935004614199528,0.001496007382719245,81.73,0.0017000000000000001,79.52,0.0073,0.9345525465798097,0.12202037447916396,0.07353523626313463
"Jun 21, 2012",1325.51,-0.0223,0.2104525124582737,1.3108494852991959,0.19048175295950584,1.2675055287844874,0.7603589988554549,1.4172057981326027,0.3995435185642318,1.0149102250044777,0.40229557312812503,1.62,-0.0182,2199.42,-0.0037,0.6026634294495822,25.22395566910859,910.94,-0.0273,-3.0514588458654286,0.0833048264921262,82.49,0.009300000000000001,80.27,0.009399999999999999,-0.12156636971274391,-0.005517243328772625,0.057269975694420994
"Jun 22, 2012",1335.02,0.0072,0.20138551089887238,0.9665784318386701,0.19202628027379318,1.2295683940395028,0.8224211464585317,1.1883370311018517,0.3826416551782287,0.752494837019141,0.43584219408271074,1.676,0.0346,2186.81,-0.005699999999999999,0.6104874223183542,-17.109585845359106,916.14,0.005699999999999999,-9.358569650927123,-0.05334384701028459,82.44,-0.0006,80.42,0.0019,-0.9147006277363484,0.010885277906828417,0.0609614471175938
"Jun 25, 2012",1313.72,-0.016,0.22425516716454907,0.9191705046881267,0.2007497035456942,1.497407205171135,0.9294953969996365,1.132758665504093,0.3608083287102312,0.4533407668126757,0.6794178986914174,1.604,-0.043,2130.71,-0.025699999999999997,0.6165644315744517,-12.948344392059653,899.43,-0.0182,-6.98042396548122,0.12704371617175822,82.66,0.0027,79.67,-0.009300000000000001,-1.3868738271951342,-0.023957623544979767,0.02986229706965965
"Jun 26, 2012",1319.99,0.0048,0.20610283840840193,0.3581963011895568,0.19731028196325948,1.2581904756825546,0.8476801757922102,0.4492046752236437,0.34024989340002915,0.16683420307988361,0.2823704721437601,1.628,0.015,2127.95,-0.0013,0.6203106275993328,-7.971717831145497,905.2,0.0064,-4.384443585211797,-0.028060438945355506,82.54,-0.0015,79.5,-0.0021,-1.4323692651760274,-0.014413116495971184,0.00471414755001523
"Jun 27, 2012",1331.85,0.009000000000000001,0.23131505787561657,1.3168740020032672,0.1928229329558186,0.9869962204001217,0.20026264246152112,-1.749947481842931,0.30926198536614147,-0.25324521876042877,-1.4967022630825022,1.621,-0.0043,2165.61,0.0177,0.6149999307354509,11.500898235391105,913.16,0.0088,2.673530905297531,0.023527071966618275,82.81,0.0033,79.71,0.0026,-0.4601693781349854,-0.04874227049106236,-0.03212942997658877
"Jun 28, 2012",1329.04,-0.0021,0.1616177713000642,-1.5925116587303347,0.19278207085231022,0.9568979343328515,0.43179838356339617,-0.6812013989412706,0.26441240833496404,-0.8691054124587044,0.1879040135174338,1.584,-0.022799999999999997,2157.62,-0.0037,0.6159750095012096,-2.1038494465765325,915.74,0.0028000000000000004,1.1693592067617467,0.003274205778932891,83.01,0.0024,79.45,-0.0033,-0.028359127573860082,0.03060445314032212,-0.012713044689114772
"Jun 29, 2012",1362.16,0.024900000000000002,0.23806310927987112,0.839543559546594,0.18633133476629576,0.4944069900367267,0.4876940447029678,-0.3021019079648027,0.2429666471915383,-1.2029677709304285,0.9008658629656259,1.643,0.037200000000000004,2264.72,0.0496,0.6014694973330037,32.850923517579304,941.64,0.028300000000000002,-1.7845638106565762,-0.05050315584158111,81.75,-0.0152,79.81,0.0045000000000000005,0.593692036726868,-0.07414785985314906,-0.04835553937897874
"Jul 02, 2012",1365.51,0.0025,0.16438894123389158,-0.9952005372317434,0.18598764305302906,0.3965970310315943,0.5727804293876556,0.2757273409349839,0.200454489861524,-1.7912410319669598,2.0669683729019437,1.587,-0.0341,2292.08,0.0121,0.5957514571917211,13.106205447031016,947.84,0.0066,2.0632417675167254,0.013617395665610387,82.01,0.0032,79.5,-0.0039000000000000003,1.0076539122602588,-0.013580992958279359,-0.04948959534395708
"Jul 03, 2012",1374.02,0.0062,0.16306372987270915,-0.7277020810948326,0.18607916736248498,0.32467410298512517,0.6244637024179244,0.9768817001228237,0.14835865505003476,-2.3380880305750162,3.31496973069784,1.628,0.0258,2320.43,0.0124,0.5921402498674815,8.379553811385222,958.93,0.011699999999999999,-6.763031265502693,-0.0791274658063815,81.87,-0.0017000000000000001,79.84,0.0043,0.9928117987668879,-0.03203744655716481,-0.060663438596886415
"Jul 06, 2012",1354.68,-0.009399999999999999,0.20986495657922466,0.552435265040514,0.17747751733077244,-0.6671876934568555,0.5069728669512404,-0.6205573432095177,0.1417117989263915,-1.8655377443560732,1.2449804011465555,1.549,-0.0313,2235.51,-0.0216,0.6059825274769516,-16.673082558689202,947.27,-0.0124,-1.6873984560725677,0.020923740855299838,83.56,0.0075,79.67,-0.0028000000000000004,0.7150269842610757,-0.11480439508911625,-0.0971616629502779
"Jul 09, 2012",1352.46,-0.0016,0.09652823421154995,-1.5961906043434613,0.1760601237018043,-0.8509841556032517,0.6701804284618166,1.3177149744721834,0.13977144803343233,-1.6500095209070123,2.967724495379196,1.513,-0.0232,2227.91,-0.0034000000000000002,0.6070532472137564,-2.3854672088248208,944.38,-0.0031,1.2146114507981036,-0.003765295497474121,83.35,-0.0025,79.58,-0.0011,0.00721083773282688,0.00967545972212451,-0.0577115554930476
"Jul 10, 2012",1341.47,-0.008100000000000001,0.09885243547834237,-1.0139145554456441,0.1721096874853815,-1.223425823559327,0.8134494096891134,1.4885053940328286,0.1444876092363273,-1.4238380829141377,2.9123434769469663,1.502,-0.0073,2241.85,0.0063,0.5983763409683966,19.452322266159854,934.32,-0.010700000000000001,-4.284315764151181,0.04584217867641764,83.56,0.0025,79.44,-0.0018,-0.6009708891337023,0.015176310129544415,-0.03677920266772544
"Jul 11, 2012",1341.45,-0.0,0.06415540507236968,-1.0604723454133498,0.1676728393408768,-1.5335252223337699,1.001008925216011,1.4303481575551493,0.15454815190735852,-1.1982208440248003,2.6285690015799497,1.515,0.0087,2246.23,0.002,0.5972006428549169,2.640888373441612,931.41,-0.0031,-1.5388073869029968,0.00477030289939929,83.73,0.002,79.75,0.0039000000000000003,-1.1378200986316624,0.06424340361462853,-0.0026274746285461226
"Jul 12, 2012",1334.76,-0.005,0.06417307846753058,-0.7083741672879657,0.1666015479804242,-1.4728850361149555,0.9533510296333928,0.8062840704956911,0.16465481896241407,-1.0035979534403792,1.8098820239360702,1.478,-0.024399999999999998,2228.01,-0.008100000000000001,0.599081691733879,-4.190995712816402,928.4,-0.0032,-3.396543785006525,0.010868940112020881,83.81,0.001,79.3,-0.005600000000000001,-1.8165251329597565,0.07340351103338418,0.030861767539111087
"Jul 13, 2012",1356.78,0.0165,0.15159365422074847,1.5798875279907154,0.1722714421762167,-0.8502810710270472,0.5680372870625231,-1.270361822074388,0.16769082724890727,-0.8846011713407178,-0.38576065073367016,1.491,0.0088,2259.09,0.0139,0.6005869620068257,-3.400541020911078,942.68,0.0154,-3.718907794797766,-0.0572711800398856,83.47,-0.0040999999999999995,79.22,-0.001,-1.6427813020895239,-0.02131130078125268,0.03522179194938738
"Jul 16, 2012",1353.64,-0.0023,0.15224389642938022,1.044708803088587,0.1691090825162078,-1.0701687759187657,0.6995878224893086,-0.6015488757320745,0.17300512780557528,-0.7549636757385453,0.1534148000064708,1.471,-0.0134,2251.96,-0.0032,0.6010941579779393,-1.142185039108881,937.24,-0.0058,1.9321275233664592,-0.011206339635525463,83.22,-0.003,78.86,-0.0045000000000000005,-1.3184850207857266,-0.025508206373846848,0.02053199612185891
"Jul 17, 2012",1363.67,0.0074,0.13797769384940398,0.522049549839869,0.170885593307335,-0.8719444731742713,0.728240772103504,-0.3396251872019726,0.17567427231617233,-0.6528991877915974,0.3132740005896248,1.508,0.0252,2250.75,-0.0005,0.605873597689659,-10.757323931153223,942.48,0.005600000000000001,-9.248170783465444,-0.051789756387406495,83.17,-0.0006,79.07,0.0027,-1.036483413540542,-0.013979462187342723,0.00996948605417447
"Jul 18, 2012",1372.78,0.0067,0.13600572046792683,0.20739614488825955,0.16905380021880886,-1.0255232247321773,0.582247953404959,-0.8004314325023268,0.1767229789313144,-0.5675630686650921,-0.23286836383723475,1.494,-0.009300000000000001,2284.7,0.0151,0.6008578806845538,11.459408641563869,949.47,0.0074,20.41728543292499,0.15108791220364495,83.2,0.0004,78.81,-0.0033,-0.38775482912609294,-0.020524667581564238,-0.012917755800635616
"Jul 19, 2012",1376.51,0.0027,0.1100619825371134,-1.6079075395465277,0.16898129201965367,-1.016367320682728,0.2716454982297115,-1.648363093941685,0.17809386040382902,-0.47795097152284904,-1.1704121224188357,1.511,0.011399999999999999,2302.45,0.0078000000000000005,0.5978457729809551,6.935227382150742,950.04,0.0006,-0.22629956250643496,-0.00013577973750386098,82.98,-0.0026,78.59,-0.0028000000000000004,0.7760878460413068,0.019140610652650922,-0.008373996311150433
"Jul 20, 2012",1362.66,-0.0101,0.11512247391365354,-0.8705640554337731,0.15148578255331216,-2.1274752686949157,0.27643643828892006,-1.0514471465880963,0.20107838465848626,-0.12263520635734405,-0.9288119402307523,1.458,-0.0351,2237.33,-0.028300000000000002,0.6090563305368453,-25.081716736519866,939.71,-0.0109,-1.557058263016249,0.016971935066877115,83.57,0.0070999999999999995,78.49,-0.0013,1.2500731749965448,0.03414571801845834,0.01898583849261609
"Jul 23, 2012",1350.52,-0.0089,0.13451057950956807,0.5938472829486758,0.15410961409949295,-1.6807106929803708,0.20783549465028786,-0.8993313194173463,0.2118400487511697,0.1441795794805109,-1.0435108988978572,1.438,-0.0137,2179.31,-0.0259,0.6197007309653055,-23.19744829774777,927.81,-0.0127,-4.478911810248372,0.05688217999015432,83.81,0.0029,78.39,-0.0013,1.70163058391237,0.026259733786848538,0.034034623240883244
"Jul 24, 2012",1338.31,-0.009000000000000001,0.1242904018820433,0.025435628465342804,0.14587725373715615,-2.031852551012219,0.1823449521504315,-0.7577477322108509,0.2181127008655077,0.4115449649825199,-1.1692926971933708,1.391,-0.0327,2151.54,-0.0127,0.6220242245089563,-4.999089298906483,914.97,-0.0138,-3.5780527329758414,0.04937712771506661,84.14,0.0039000000000000003,78.19,-0.0026,2.0426671761011015,0.04603108560704816,0.0463232558270302
"Jul 25, 2012",1337.89,-0.0003,0.0934198265894335,-1.427081721347883,0.14522546971048667,-1.8570186770086725,0.2454036830224279,0.21243189951244254,0.22195714309828393,0.7273361902412235,-0.514904290728781,1.397,0.0043,2159.09,0.0034999999999999996,0.6196545766966639,5.116282895042559,916.16,0.0013,-0.21727995110023374,-0.00028246393643030385,83.64,-0.0059,78.17,-0.0003,1.4927223830426182,0.09407553489202523,0.07201430859509614
"Jul 26, 2012",1360.02,0.0165,0.17866968405412215,1.5686155339139434,0.1531224061434439,-1.185966761931529,0.5006107016511521,1.716203117457937,0.21527354108028457,0.8584105744082915,0.8577925430496456,1.438,0.029300000000000003,2251.05,0.0426,0.6041713866862131,34.853434873025435,929.55,0.0146,-1.5302350599752532,-0.0223414318756387,82.86,-0.009300000000000001,78.22,0.0006,0.2712941959278909,0.006551497937807738,0.056018588802165564
"Jul 27, 2012",1385.97,0.0191,0.21545046762539144,1.3796016348868532,0.16526548880354178,-0.20696558769397305,0.7615321912796664,1.5373941736743857,0.19665681516736083,0.5068788934617361,1.0305152802126496,1.545,0.07440000000000001,2301.23,0.0223,0.6022735667447409,4.367320183913989,949.15,0.021099999999999997,-18.991167535864726,-0.40071363500674567,82.77,-0.0011,78.42,0.0026,-0.7536860531441941,-0.03999758088773833,0.026184694805541225
"Jul 30, 2012",1385.3,-0.0005,0.19202118633109172,0.6202659448084537,0.14183382901350255,-1.8460374964206436,0.7998056865327795,1.0606732814765083,0.2044099653776922,0.9095680786767385,0.1511052027997698,1.5,-0.0291,2340.31,0.017,0.5919301289145456,24.20685098838453,946.69,-0.0026,-2.153399740146998,0.005598839324382195,82.87,0.0012,78.18,-0.0031,-1.5389187390326362,-0.02168039724682949,0.009570475787845617
"Jul 31, 2012",1379.32,-0.0043,0.17204627284541749,0.03742898428036215,0.14285708611277034,-1.5968246889745015,0.731521820141754,0.5293126837239258,0.20470057974619096,0.9062907372537077,-0.37697805352978186,1.47,-0.02,2325.72,-0.0062,0.5930722528937276,-2.6562605808630906,940.48,-0.0066,3.413344116833746,-0.022528071171102726,82.71,-0.0019,78.13,-0.0006,-2.0610183330940313,-0.0041734296532293935,-0.002448644296903363
"Aug 01, 2012",1375.14,-0.003,0.17928919655126976,-0.47659559799980805,0.14175525721245164,-1.5449811928189485,0.27333200366070287,-1.5244287337652036,0.20011953514477354,0.6653205621257717,-2.1897492958909752,1.524,0.036699999999999997,2333.38,0.0033,0.5893339276071622,8.722933457165936,931.75,-0.009300000000000001,-1.6581961420113867,0.015421224120705897,83.18,0.005699999999999999,78.44,0.004,-1.530919781302839,-0.016714713616184318,-0.024920878546373287
"Aug 02, 2012",1365.0,-0.0074,0.1672987866064779,-0.9286001122177268,0.1432798439565399,-1.276803301565921,0.3063850658507751,-1.0263716067160766,0.20479534157212914,0.7534940971336446,-1.7798657038497212,1.478,-0.0302,2263.36,-0.03,0.6030856779301569,-31.125161611053272,926.19,-0.006,-1.8553988402507697,0.011132393041504618,83.45,0.0032,78.23,-0.0027,-0.4463912250919754,-0.013455062630441439,-0.03137745801589342
"Aug 03, 2012",1390.99,0.019,0.16660899135400775,-0.8379784231521247,0.15377897056969,-0.39054155748750646,0.16753711427209406,-0.9986657514235575,0.19461376247355816,0.29241732898674605,-1.2910830804103035,1.568,0.060899999999999996,2372.58,0.0483,0.5862773857994251,39.879017743531676,944.68,0.02,-1.6137745056526986,-0.03227549011305397,82.45,-0.012,78.48,0.0032,0.6086268822678864,-0.04010762085849395,-0.04895151624213931
"Aug 06, 2012",1394.23,0.0023,0.16646069806413716,-0.7048368207422724,0.1534026188618829,-0.34793914339277915,0.08738836225441392,-0.9054855470718465,0.18392677088962703,-0.25899238229283345,-0.6464931647790131,1.565,-0.0019,2399.32,0.0113,0.5810938099128086,12.437057296276862,949.37,0.005,-2.710478176755742,-0.013552390883778711,82.3,-0.0018,78.25,-0.0029,1.420586946984204,-0.06559541075532688,-0.06947550177545195
"Aug 07, 2012",1401.35,0.0051,0.1597065433850468,-1.1521773004478633,0.14947780155559767,-0.6106742156569425,0.1125139251375223,-0.7941248706482711,0.17740451614675445,-0.7103207957032568,-0.0838040749450143,1.628,0.0403,2440.24,0.0171,0.5742672851850638,16.65835870163187,958.75,0.009899999999999999,-16.09397653194354,-0.15933036766624104,82.25,-0.0006,78.61,0.0046,1.9946833470515024,-0.08676283341894091,-0.0949291332260822
"Aug 08, 2012",1402.22,0.0006,0.15279739526575656,-1.5580373628284954,0.14937448418761382,-0.5495217446417537,0.09961664515885348,-0.6107966080868901,0.17370123732559387,-1.0272965444819464,0.41649993639505634,1.651,0.0141,2432.28,-0.0033,0.5765043498281448,-5.441167590073064,959.26,0.0005,0.2306843981709572,0.0001153421990854786,82.44,0.0023,78.42,-0.0024,1.8853615525126766,-0.10625780155275752,-0.11603488922208641
"Aug 09, 2012",1402.8,0.0004,0.12364499181123285,-1.6950800597803881,0.14710856892999633,-0.6790014371803021,0.28281260730965974,1.6536964501642277,0.17076668435482453,-1.237610670215036,2.8913071203792637,1.695,0.026699999999999998,2437.04,0.002,0.5756163214391229,2.1641607051819847,961.37,0.0022,0.6723356598742909,0.00147913845172344,82.71,0.0033,78.56,0.0018,0.684652691353981,-0.09155143968725638,-0.12175017185205998
"Aug 10, 2012",1405.87,0.0022,0.029897223951394478,-1.7123354056087134,0.13753697608088372,-1.4385751385151293,0.8955858059216629,1.7403648602778083,0.16705802559700847,-1.4428359180591914,3.1832007783369995,1.659,-0.0212,2423.22,-0.005699999999999999,0.5801660600358202,-11.025017562288667,961.96,0.0006,-0.6334943760655805,-0.00038009662563934823,82.63,-0.001,78.28,-0.0036,-0.40952746051454414,0.0064792339902288165,-0.0901249125538905
"Aug 13, 2012",1404.11,-0.0013,0.038280282130619604,-1.0011518303123574,0.13718599284030003,-1.3464419543397046,0.992363123093049,1.1881559479613861,0.16380880060000738,-1.544691882262855,2.732847830224241,1.666,0.0042,2415.96,-0.003,0.5811809798175466,-2.452005595859873,959.83,-0.0022,1.3075507418724366,-0.0028766116321193606,82.49,-0.0017000000000000001,78.32,0.0005,-1.1935887243180816,-0.00013625074123440467,-0.06272125591942508
